product_id,seller_id,category,product_name,maintenance_rate,commission_rate,weight,created_at
P000440,S0018,Groceries,Milk,0.0,0.03,0.9,2022-02-16
P000428,S0018,Groceries,Rice,0.0,0.03,3.81,2022-02-16
P000439,S0018,Groceries,Vegetables,0.0,0.03,0.35,2022-02-16
P000437,S0018,Groceries,Tea,0.0,0.03,0.22,2022-02-16
P000436,S0018,Groceries,Milk,0.0,0.03,1.01,2022-02-16
P000434,S0018,Groceries,Vegetables,0.0,0.03,1.42,2022-02-16
P000433,S0018,Groceries,Vegetables,0.0,0.03,1.87,2022-02-16
P000432,S0018,Groceries,Eggs,0.0,0.03,0.96,2022-02-16
P000448,S0018,Groceries,Coffee,0.0,0.03,1.07,2022-02-16
P000438,S0018,Groceries,Tea,0.0,0.03,0.64,2022-02-16
P000446,S0018,Groceries,Sugar,0.0,0.03,3.29,2022-02-16
P000421,S0018,Groceries,Rice,0.0,0.03,1.03,2022-02-16
P000453,S0019,Beauty,Eyeliner,0.0,0.12,0.1,2022-02-17
P000470,S0019,Beauty,Foundation,0.0,0.12,0.23,2022-02-17
P000471,S0019,Beauty,Shampoo,0.0,0.12,0.35,2022-02-17
P000472,S0019,Beauty,Face Mask,0.0,0.12,0.15,2022-02-17
P000465,S0019,Beauty,Sunscreen,0.0,0.12,0.27,2022-02-17
P000464,S0019,Beauty,Moisturizer,0.0,0.12,0.28,2022-02-17
P000473,S0019,Beauty,Eyeliner,0.0,0.12,0.07,2022-02-17
P000463,S0019,Beauty,Eyeliner,0.0,0.12,0.1,2022-02-17
P000474,S0019,Beauty,Eyeliner,0.0,0.12,0.07,2022-02-17
P000462,S0019,Beauty,Shampoo,0.0,0.12,0.4,2022-02-17
P000475,S0019,Beauty,Moisturizer,0.0,0.12,0.37,2022-02-17
P000452,S0019,Beauty,Foundation,0.0,0.12,0.22,2022-02-17
P000476,S0019,Beauty,Shampoo,0.0,0.12,0.34,2022-02-17
P003950,S0015,Home,Lamp,0.005,0.08,3.4,2022-02-17
P000469,S0019,Beauty,Face Mask,0.0,0.12,0.16,2022-02-17
P000459,S0019,Beauty,Eyeliner,0.0,0.12,0.09,2022-02-17
P000468,S0019,Beauty,Shampoo,0.0,0.12,0.36,2022-02-17
P000455,S0019,Beauty,Foundation,0.0,0.12,0.12,2022-02-17
P000450,S0019,Beauty,Eyeliner,0.0,0.12,0.07,2022-02-17
P000457,S0019,Beauty,Conditioner,0.0,0.12,0.45,2022-02-17
P000456,S0019,Beauty,Nail Polish,0.0,0.12,0.05,2022-02-17
P000449,S0019,Beauty,Face Mask,0.0,0.12,0.22,2022-02-17
P000454,S0019,Beauty,Sunscreen,0.0,0.12,0.43,2022-02-17
P000458,S0019,Beauty,Face Mask,0.0,0.12,0.13,2022-02-17
P000504,S0020,Home,Microwave,0.0,0.08,8.96,2022-02-18
P000503,S0020,Home,Coffee Maker,0.0,0.08,5.47,2022-02-18
P000502,S0020,Home,Table,0.0,0.08,10.95,2022-02-18
P000499,S0020,Home,Curtains,0.0,0.08,0.61,2022-02-18
P000498,S0020,Home,Lamp,0.0,0.08,2.96,2022-02-18
P000497,S0020,Home,Coffee Maker,0.0,0.08,3.73,2022-02-18
P000234,S0010,Fashion,Hat,0.0,0.1,0.11,2022-02-18
P000495,S0020,Home,Pillow,0.0,0.08,1.98,2022-02-18
P000489,S0020,Home,Vacuum Cleaner,0.0,0.08,8.56,2022-02-18
P000485,S0020,Home,Lamp,0.0,0.08,3.84,2022-02-18
P000479,S0020,Home,Rug,0.0,0.08,1.17,2022-02-18
P000248,S0010,Fashion,Handbag,0.0,0.1,1.08,2022-02-18
P000480,S0020,Home,Microwave,0.0,0.08,7.61,2022-02-18
P000481,S0020,Home,Rug,0.0,0.08,1.77,2022-02-18
P000482,S0020,Home,Microwave,0.0,0.08,8.88,2022-02-18
P000492,S0020,Home,Table,0.0,0.08,11.03,2022-02-18
P000484,S0020,Home,Lamp,0.0,0.08,4.86,2022-02-18
P000477,S0020,Home,Rug,0.0,0.08,1.78,2022-02-18
P000488,S0020,Home,Rug,0.0,0.08,1.23,2022-02-18
P000486,S0020,Home,Coffee Maker,0.0,0.08,4.46,2022-02-18
P000487,S0020,Home,Curtains,0.0,0.08,1.35,2022-02-18
P000525,S0021,Beauty,Moisturizer,0.0,0.12,0.21,2022-02-19
P000522,S0021,Beauty,Shampoo,0.0,0.12,0.35,2022-02-19
P000524,S0021,Electronics,Camera,0.0,0.05,0.88,2022-02-19
P000521,S0021,Beauty,Lipstick,0.0,0.12,0.09,2022-02-19
P000523,S0021,Beauty,Foundation,0.0,0.12,0.29,2022-02-19
P000506,S0021,Beauty,Eyeliner,0.0,0.12,0.06,2022-01-08
P000526,S0021,Beauty,Lipstick,0.0,0.12,0.1,2022-02-19
P000509,S0021,Beauty,Shampoo,0.0,0.12,0.33,2022-02-19
P000510,S0021,Beauty,Moisturizer,0.0,0.12,0.24,2022-02-19
P000392,S0016,Electronics,Monitor,0.0,0.05,5.3,2022-02-19
P000512,S0021,Beauty,Shampoo,0.0,0.12,0.31,2022-02-19
P000513,S0021,Beauty,Conditioner,0.0,0.12,0.24,2022-02-19
P000514,S0021,Beauty,Perfume,0.0,0.12,0.22,2022-02-19
P000515,S0021,Beauty,Foundation,0.0,0.12,0.24,2022-02-19
P000520,S0021,Electronics,Smartwatch,0.0,0.05,0.12,2022-02-19
P000516,S0021,Beauty,Face Mask,0.0,0.12,0.27,2022-02-19
P000517,S0021,Beauty,Sunscreen,0.0,0.12,0.42,2022-02-19
P000518,S0021,Beauty,Shampoo,0.0,0.12,0.28,2022-02-19
P000531,S0021,Electronics,Headphones,0.0,0.05,0.23,2022-02-19
P000530,S0021,Beauty,Moisturizer,0.0,0.12,0.29,2022-02-19
P000529,S0021,Beauty,Perfume,0.0,0.12,0.36,2022-02-19
P000528,S0021,Beauty,Perfume,0.0,0.12,0.28,2022-02-19
P000527,S0021,Beauty,Eyeliner,0.0,0.12,0.07,2022-02-19
P000508,S0021,Beauty,Foundation,0.0,0.12,0.23,2022-02-19
P000532,S0021,Beauty,Conditioner,0.0,0.12,0.4,2022-02-19
P000552,S0022,Fashion,Jeans,0.0,0.1,0.59,2022-02-21
P000581,S0023,Beauty,Lipstick,0.0,0.12,0.07,2022-02-21
P000580,S0023,Beauty,Lipstick,0.0,0.12,0.05,2022-02-21
P000538,S0022,Fashion,Jeans,0.0,0.1,0.75,2022-02-21
P000575,S0023,Beauty,Shampoo,0.0,0.12,0.49,2022-02-21
P000584,S0023,Beauty,Eyeliner,0.0,0.12,0.08,2022-02-21
P000535,S0022,Fashion,Jeans,0.0,0.1,0.69,2022-02-21
P000587,S0023,Beauty,Perfume,0.0,0.12,0.31,2022-02-21
P000534,S0022,Fashion,Dress,0.0,0.1,0.38,2022-02-21
P000573,S0023,Beauty,Foundation,0.0,0.12,0.18,2022-02-21
P000572,S0023,Beauty,Foundation,0.0,0.12,0.2,2022-02-21
P000570,S0023,Beauty,Lipstick,0.0,0.12,0.05,2022-02-21
P000542,S0022,Fashion,Jeans,0.0,0.1,0.59,2022-02-21
P000569,S0023,Beauty,Sunscreen,0.0,0.12,0.27,2022-02-21
P000568,S0023,Beauty,Perfume,0.0,0.12,0.28,2022-02-21
P000544,S0022,Fashion,Dress,0.0,0.1,0.69,2022-02-21
P000567,S0023,Beauty,Eyeliner,0.0,0.12,0.07,2022-02-21
P000565,S0023,Beauty,Moisturizer,0.0,0.12,0.26,2022-02-21
P000545,S0022,Fashion,Hat,0.0,0.1,0.14,2022-02-21
P000564,S0023,Beauty,Moisturizer,0.0,0.12,0.37,2022-02-21
P000562,S0023,Beauty,Face Mask,0.0,0.12,0.12,2022-02-21
P000548,S0022,Fashion,T-Shirt,0.0,0.1,0.29,2022-02-21
P000560,S0022,Fashion,Hat,0.0,0.1,0.18,2022-02-21
P000556,S0022,Fashion,Scarf,0.0,0.1,0.12,2022-02-21
P000555,S0022,Fashion,Hat,0.0,0.1,0.19,2022-02-21
P000549,S0022,Fashion,Dress,0.0,0.1,0.35,2022-02-21
P000550,S0022,Fashion,T-Shirt,0.0,0.1,0.29,2022-01-27
P000551,S0022,Fashion,Jacket,0.0,0.1,0.75,2022-02-21
P000553,S0022,Fashion,Scarf,0.0,0.1,0.21,2022-02-21
P000578,S0023,Beauty,Foundation,0.0,0.12,0.28,2022-02-21
P000541,S0022,Fashion,Socks,0.0,0.1,0.08,2022-02-21
P000615,S0024,Groceries,Milk,0.0,0.03,0.63,2022-02-22
P000589,S0024,Groceries,Bread,0.0,0.03,0.71,2022-02-22
P000613,S0024,Groceries,Bread,0.0,0.03,0.85,2022-02-22
P000610,S0024,Groceries,Fruits,0.0,0.03,1.23,2022-02-22
P000608,S0024,Groceries,Tea,0.0,0.03,0.85,2022-02-22
P000606,S0024,Groceries,Sugar,0.0,0.03,1.75,2022-02-22
P000605,S0024,Groceries,Coffee,0.0,0.03,0.36,2022-02-22
P000604,S0024,Groceries,Milk,0.0,0.03,1.21,2022-02-22
P000603,S0024,Groceries,Fruits,0.0,0.03,0.56,2022-02-22
P000602,S0024,Groceries,Rice,0.0,0.03,2.44,2022-02-22
P000616,S0024,Groceries,Sugar,0.0,0.03,4.67,2022-02-22
P000601,S0024,Groceries,Bread,0.0,0.03,0.28,2022-02-22
P000599,S0024,Groceries,Vegetables,0.0,0.03,0.48,2022-02-22
P000598,S0024,Groceries,Fruits,0.0,0.03,1.47,2022-02-22
P000597,S0024,Groceries,Sugar,0.0,0.03,3.93,2022-02-22
P000596,S0024,Groceries,Tea,0.0,0.03,0.41,2022-02-22
P000595,S0024,Groceries,Bread,0.0,0.03,0.33,2022-02-22
P000594,S0024,Groceries,Vegetables,0.0,0.03,0.38,2022-02-22
P000592,S0024,Groceries,Coffee,0.0,0.03,1.62,2022-02-22
P000591,S0024,Groceries,Sugar,0.0,0.03,2.79,2022-02-22
P000600,S0024,Groceries,Cooking Oil,0.0,0.03,3.89,2022-02-22
P000612,S0024,Groceries,Milk,0.0,0.03,1.92,2022-02-22
P000607,S0024,Groceries,Coffee,0.0,0.03,1.22,2022-02-22
P003956,S0025,Home,Lamp,0.005,0.08,4.42,2022-02-23
P003958,S0025,Home,Curtains,0.005,0.08,1.86,2022-02-23
P003959,S0025,Home,Table,0.005,0.08,10.36,2022-02-23
P003954,S0025,Home,Table,0.005,0.08,5.12,2022-02-23
P003953,S0025,Home,Rug,0.005,0.08,2.73,2022-02-23
P003961,S0025,Home,Curtains,0.005,0.08,0.74,2022-02-23
P003962,S0025,Home,Chair,0.005,0.08,6.05,2022-02-23
P003963,S0025,Fashion,Socks,0.005,0.1,0.17,2022-02-23
P000483,S0020,Home,Curtains,0.0,0.08,1.43,2022-02-23
P003964,S0025,Home,Blender,0.005,0.08,2.08,2022-02-23
P003965,S0025,Fashion,Hat,0.005,0.1,0.18,2022-02-23
P003966,S0025,Home,Coffee Maker,0.005,0.08,5.41,2022-02-23
P003967,S0025,Home,Chair,0.005,0.08,9.85,2022-02-23
P000037,S0002,Fashion,T-Shirt,0.0,0.1,0.23,2022-02-24
P000317,S0012,Beauty,Sunscreen,0.0,0.12,0.3,2022-02-25
P000156,S0007,Electronics,Monitor,0.0,0.05,4.52,2022-02-25
P003938,S0015,Home,Table,0.005,0.08,8.26,2022-02-26
P000635,S0026,Groceries,Sugar,0.0,0.03,3.4,2022-02-27
P000636,S0026,Groceries,Sugar,0.0,0.03,3.85,2022-02-27
P000129,S0006,Groceries,Eggs,0.0,0.03,0.91,2022-02-27
P000637,S0026,Groceries,Sugar,0.0,0.03,2.84,2022-02-27
P000638,S0026,Groceries,Vegetables,0.0,0.03,1.25,2022-02-27
P000639,S0026,Home,Table,0.0,0.08,8.93,2022-02-27
P000641,S0026,Groceries,Coffee,0.0,0.03,0.54,2022-02-27
P000632,S0026,Groceries,Sugar,0.0,0.03,2.14,2022-02-27
P000642,S0026,Groceries,Vegetables,0.0,0.03,1.39,2022-02-27
P000643,S0026,Groceries,Coffee,0.0,0.03,0.67,2022-02-27
P000644,S0026,Groceries,Bread,0.0,0.03,0.47,2022-02-27
P000630,S0026,Groceries,Sugar,0.0,0.03,1.97,2022-02-27
P000622,S0026,Groceries,Coffee,0.0,0.03,0.7,2022-02-27
P000631,S0026,Groceries,Sugar,0.0,0.03,3.35,2022-02-27
P000628,S0026,Groceries,Sugar,0.0,0.03,2.0,2022-02-27
P000627,S0026,Groceries,Cooking Oil,0.0,0.03,4.52,2022-02-27
P000617,S0026,Groceries,Milk,0.0,0.03,1.89,2022-02-27
P000626,S0026,Home,Pillow,0.0,0.08,1.69,2022-02-27
P000633,S0026,Groceries,Bread,0.0,0.03,0.89,2022-02-27
P000625,S0026,Groceries,Sugar,0.0,0.03,3.96,2022-02-27
P000624,S0026,Groceries,Vegetables,0.0,0.03,1.29,2022-02-27
P000619,S0026,Groceries,Fruits,0.0,0.03,0.27,2022-02-27
P000629,S0026,Home,Chair,0.0,0.08,5.58,2022-02-27
P000362,S0014,Beauty,Perfume,0.0,0.12,0.33,2022-02-28
P000672,S0027,Groceries,Bread,0.0,0.03,0.75,2022-03-02
P000661,S0027,Groceries,Sugar,0.0,0.03,4.98,2022-03-02
P000671,S0027,Groceries,Bread,0.0,0.03,0.49,2022-03-02
P000669,S0027,Groceries,Sugar,0.0,0.03,3.05,2022-03-02
P000670,S0027,Groceries,Fruits,0.0,0.03,0.56,2022-03-02
P000662,S0027,Groceries,Vegetables,0.0,0.03,0.23,2022-03-02
P000653,S0027,Groceries,Sugar,0.0,0.03,4.12,2022-03-02
P000655,S0027,Groceries,Eggs,0.0,0.03,0.74,2022-03-02
P000654,S0027,Groceries,Rice,0.0,0.03,1.02,2022-03-02
P000663,S0027,Groceries,Rice,0.0,0.03,3.36,2022-03-02
P000665,S0027,Groceries,Rice,0.0,0.03,3.65,2022-03-02
P000664,S0027,Groceries,Rice,0.0,0.03,2.5,2022-03-02
P000650,S0027,Groceries,Fruits,0.0,0.03,1.8,2022-03-02
P000660,S0027,Groceries,Cooking Oil,0.0,0.03,3.39,2022-03-02
P000667,S0027,Groceries,Bread,0.0,0.03,0.76,2022-03-02
P000666,S0027,Groceries,Vegetables,0.0,0.03,1.0,2022-03-02
P000668,S0027,Groceries,Cooking Oil,0.0,0.03,2.08,2022-03-02
P000646,S0027,Groceries,Milk,0.0,0.03,1.21,2022-03-02
P000684,S0028,Fashion,Sneakers,0.0,0.1,0.99,2022-03-03
P000674,S0028,Fashion,Belt,0.0,0.1,0.12,2022-03-03
P000693,S0028,Fashion,Handbag,0.0,0.1,0.59,2022-03-03
P000692,S0028,Fashion,Socks,0.0,0.1,0.11,2022-03-03
P003971,S0029,Beauty,Nail Polish,0.005,0.12,0.08,2022-03-03
P000691,S0028,Fashion,Jacket,0.0,0.1,0.47,2022-03-03
P000689,S0028,Fashion,Belt,0.0,0.1,0.28,2022-03-03
P003973,S0029,Beauty,Perfume,0.005,0.12,0.34,2022-03-03
P000688,S0028,Fashion,Jacket,0.0,0.1,0.54,2022-03-03
P000673,S0028,Fashion,Jeans,0.0,0.1,0.72,2022-03-03
P000687,S0028,Fashion,Belt,0.0,0.1,0.2,2022-03-03
P000683,S0028,Fashion,Sneakers,0.0,0.1,1.04,2022-03-03
P003974,S0029,Beauty,Foundation,0.005,0.12,0.14,2022-03-03
P000686,S0028,Fashion,Scarf,0.0,0.1,0.24,2022-03-03
P000685,S0028,Fashion,Jeans,0.0,0.1,0.43,2022-03-03
P003972,S0029,Beauty,Conditioner,0.005,0.12,0.24,2022-03-03
P003970,S0029,Beauty,Eyeliner,0.005,0.12,0.08,2022-03-03
P000694,S0028,Fashion,T-Shirt,0.0,0.1,0.12,2022-03-03
P003978,S0029,Beauty,Sunscreen,0.005,0.12,0.4,2022-03-03
P003977,S0029,Beauty,Lipstick,0.005,0.12,0.09,2022-03-03
P000677,S0028,Fashion,Jeans,0.0,0.1,0.35,2022-03-03
P000675,S0028,Fashion,Handbag,0.0,0.1,1.49,2022-03-03
P003979,S0029,Beauty,Shampoo,0.005,0.12,0.28,2022-03-03
P003976,S0029,Beauty,Nail Polish,0.005,0.12,0.09,2022-03-03
P003980,S0029,Beauty,Sunscreen,0.005,0.12,0.43,2022-03-03
P003975,S0029,Beauty,Perfume,0.005,0.12,0.31,2022-03-03
P000679,S0028,Fashion,Hat,0.0,0.1,0.26,2022-03-03
P003981,S0029,Beauty,Foundation,0.005,0.12,0.22,2022-03-03
P000700,S0028,Fashion,Hat,0.0,0.1,0.24,2022-03-03
P000699,S0028,Fashion,Hat,0.0,0.1,0.17,2022-03-03
P003982,S0029,Beauty,Foundation,0.005,0.12,0.14,2022-03-03
P000698,S0028,Fashion,Hat,0.0,0.1,0.24,2022-03-03
P003984,S0029,Beauty,Perfume,0.005,0.12,0.33,2022-03-03
P000697,S0028,Fashion,Jacket,0.0,0.1,0.72,2022-03-03
P000696,S0028,Fashion,Jacket,0.0,0.1,0.63,2022-03-03
P000681,S0028,Fashion,Sneakers,0.0,0.1,0.85,2022-03-03
P003969,S0029,Beauty,Eyeliner,0.005,0.12,0.05,2022-03-03
P000680,S0028,Fashion,Dress,0.0,0.1,0.72,2022-03-03
P003994,S0030,Electronics,Smartwatch,0.005,0.05,0.12,2022-03-05
P003999,S0030,Electronics,Smartwatch,0.005,0.05,0.14,2022-03-05
P003997,S0030,Electronics,Smartphone,0.005,0.05,0.29,2022-03-05
P004000,S0030,Electronics,Tablet,0.005,0.05,0.67,2022-03-05
P003991,S0030,Electronics,Camera,0.005,0.05,0.62,2022-03-05
P003998,S0030,Beauty,Shampoo,0.005,0.12,0.26,2022-03-05
P003990,S0030,Fashion,Dress,0.005,0.1,0.43,2022-03-05
P000519,S0021,Beauty,Sunscreen,0.0,0.12,0.29,2022-03-05
P003985,S0030,Electronics,Power Bank,0.005,0.05,0.26,2022-03-05
P003986,S0030,Fashion,Jacket,0.005,0.1,0.39,2022-03-05
P003988,S0030,Fashion,Handbag,0.005,0.1,0.93,2022-03-05
P003987,S0030,Electronics,Power Bank,0.005,0.05,0.23,2022-03-05
P003989,S0030,Electronics,Smartphone,0.005,0.05,0.28,2022-03-05
P000547,S0022,Fashion,Jacket,0.0,0.1,0.38,2022-03-06
P000198,S0009,Fashion,Jeans,0.0,0.1,0.77,2022-03-09
P000621,S0026,Groceries,Fruits,0.0,0.03,1.86,2022-03-10
P004011,S0031,Home,Vacuum Cleaner,0.005,0.08,6.51,2022-03-12
P004004,S0031,Home,Microwave,0.005,0.08,8.23,2022-03-12
P004012,S0031,Home,Vacuum Cleaner,0.005,0.08,5.02,2022-03-12
P004009,S0031,Home,Rug,0.005,0.08,1.98,2022-03-12
P004008,S0031,Home,Curtains,0.005,0.08,1.79,2022-03-12
P000540,S0022,Fashion,Sneakers,0.0,0.1,0.87,2022-03-12
P004005,S0031,Home,Blender,0.005,0.08,2.48,2022-03-12
P004002,S0031,Home,Table,0.005,0.08,6.82,2022-03-12
P004014,S0031,Home,Blender,0.005,0.08,4.71,2022-03-12
P004015,S0031,Home,Coffee Maker,0.005,0.08,6.1,2022-03-12
P004007,S0031,Home,Lamp,0.005,0.08,3.87,2022-03-12
P000250,S0010,Fashion,Jeans,0.0,0.1,0.71,2022-03-12
P004006,S0031,Home,Vacuum Cleaner,0.005,0.08,5.79,2022-03-12
P004003,S0031,Home,Pillow,0.005,0.08,0.99,2022-03-12
P004010,S0031,Home,Curtains,0.005,0.08,1.58,2022-03-12
P000071,S0004,Beauty,Foundation,0.0,0.12,0.19,2022-03-14
P000247,S0010,Fashion,Jeans,0.0,0.1,0.62,2022-03-15
P000435,S0018,Groceries,Milk,0.0,0.03,1.25,2022-03-16
P000566,S0023,Beauty,Foundation,0.0,0.12,0.12,2022-03-19
P003960,S0025,Home,Microwave,0.005,0.08,7.63,2022-03-19
P004017,S0032,Fashion,Sneakers,0.005,0.1,0.9,2022-03-21
P004021,S0032,Fashion,Scarf,0.005,0.1,0.14,2022-03-21
P000728,S0033,Fashion,Scarf,0.0,0.1,0.27,2022-03-21
P000726,S0033,Fashion,Sneakers,0.0,0.1,1.03,2022-03-21
P000725,S0033,Fashion,Belt,0.0,0.1,0.12,2022-03-21
P000717,S0033,Fashion,Dress,0.0,0.1,0.64,2022-03-21
P000721,S0033,Fashion,Hat,0.0,0.1,0.29,2022-03-21
P000720,S0033,Fashion,Dress,0.0,0.1,0.65,2022-03-21
P000719,S0033,Fashion,Belt,0.0,0.1,0.27,2022-03-21
P000718,S0033,Fashion,Jacket,0.0,0.1,0.68,2022-03-21
P000716,S0033,Fashion,Sneakers,0.0,0.1,0.82,2022-03-21
P000713,S0033,Fashion,Sneakers,0.0,0.1,1.0,2022-03-21
P004022,S0032,Fashion,Jacket,0.005,0.1,0.5,2022-03-21
P000708,S0033,Fashion,Hat,0.0,0.1,0.2,2022-03-21
P000707,S0033,Fashion,Sneakers,0.0,0.1,1.09,2022-03-21
P000706,S0033,Fashion,Handbag,0.0,0.1,1.42,2022-03-21
P000705,S0033,Fashion,T-Shirt,0.0,0.1,0.21,2022-03-21
P000704,S0033,Fashion,Handbag,0.0,0.1,0.96,2022-03-21
P000703,S0033,Fashion,Socks,0.0,0.1,0.06,2022-03-21
P000701,S0033,Fashion,Socks,0.0,0.1,0.07,2022-03-21
P000723,S0033,Fashion,Scarf,0.0,0.1,0.21,2022-03-21
P000714,S0033,Fashion,Hat,0.0,0.1,0.21,2022-03-21
P004032,S0032,Fashion,Dress,0.005,0.1,0.54,2022-03-21
P004019,S0032,Fashion,Hat,0.005,0.1,0.16,2022-03-21
P004027,S0032,Fashion,Handbag,0.005,0.1,0.9,2022-03-21
P000096,S0005,Groceries,Vegetables,0.0,0.03,1.5,2022-03-21
P004029,S0032,Fashion,Dress,0.005,0.1,0.62,2022-03-21
P004026,S0032,Fashion,Scarf,0.005,0.1,0.22,2022-03-21
P004030,S0032,Fashion,Jeans,0.005,0.1,0.59,2022-03-21
P004025,S0032,Fashion,Scarf,0.005,0.1,0.11,2022-03-21
P004023,S0032,Fashion,Belt,0.005,0.1,0.11,2022-03-21
P004031,S0032,Fashion,Jeans,0.005,0.1,0.54,2022-03-21
P004038,S0034,Groceries,Eggs,0.02,0.03,0.55,2022-03-28
P004040,S0034,Groceries,Eggs,0.02,0.03,0.63,2022-03-28
P004041,S0034,Groceries,Coffee,0.02,0.03,1.75,2022-03-28
P004037,S0034,Groceries,Tea,0.02,0.03,0.48,2022-03-28
P004043,S0034,Groceries,Milk,0.02,0.03,1.39,2022-03-28
P004036,S0034,Groceries,Rice,0.02,0.03,1.76,2022-03-28
P000715,S0033,Fashion,Belt,0.0,0.1,0.16,2022-03-28
P004044,S0034,Groceries,Cooking Oil,0.02,0.03,2.93,2022-03-28
P004046,S0034,Groceries,Sugar,0.005,0.03,2.42,2022-03-28
P004047,S0034,Groceries,Tea,0.02,0.03,0.57,2022-03-28
P004048,S0034,Groceries,Rice,0.02,0.03,4.53,2022-03-28
P004034,S0034,Groceries,Milk,0.02,0.03,1.17,2022-03-28
P004042,S0034,Groceries,Coffee,0.02,0.03,1.33,2022-03-28
P004039,S0034,Groceries,Rice,0.02,0.03,3.07,2022-03-28
P000736,S0035,Groceries,Tea,0.0,0.03,0.61,2022-03-29
P000729,S0035,Groceries,Cooking Oil,0.0,0.03,1.88,2022-03-29
P000730,S0035,Groceries,Vegetables,0.0,0.03,1.18,2022-03-29
P000731,S0035,Groceries,Sugar,0.0,0.03,2.32,2022-03-29
P000733,S0035,Groceries,Fruits,0.0,0.03,0.63,2022-03-29
P000734,S0035,Beauty,Lipstick,0.0,0.12,0.08,2022-03-29
P000735,S0035,Beauty,Eyeliner,0.0,0.12,0.06,2022-03-29
P000737,S0035,Groceries,Bread,0.0,0.03,0.46,2022-03-29
P000738,S0035,Groceries,Sugar,0.0,0.03,3.51,2022-03-29
P000739,S0035,Groceries,Vegetables,0.0,0.03,1.7,2022-03-29
P000754,S0035,Groceries,Bread,0.0,0.03,0.78,2022-03-29
P000741,S0035,Groceries,Tea,0.0,0.03,0.23,2022-03-29
P000743,S0035,Groceries,Vegetables,0.0,0.03,0.98,2022-03-29
P000744,S0035,Groceries,Milk,0.0,0.03,1.63,2022-03-29
P000745,S0035,Groceries,Cooking Oil,0.0,0.03,1.42,2022-03-29
P000747,S0035,Groceries,Eggs,0.0,0.03,0.87,2022-03-29
P000749,S0035,Groceries,Sugar,0.0,0.03,1.49,2022-03-29
P000750,S0035,Groceries,Milk,0.0,0.03,0.96,2022-03-29
P000756,S0035,Beauty,Face Mask,0.0,0.12,0.17,2022-03-29
P000752,S0035,Groceries,Coffee,0.0,0.03,0.55,2022-03-29
P000753,S0035,Groceries,Sugar,0.0,0.03,3.58,2022-03-29
P000742,S0035,Groceries,Milk,0.0,0.03,1.36,2022-03-29
P004001,S0031,Home,Vacuum Cleaner,0.005,0.08,7.24,2022-03-29
P000755,S0035,Groceries,Bread,0.0,0.03,0.28,2022-03-29
P000426,S0018,Groceries,Sugar,0.0,0.03,2.2,2022-03-30
P000041,S0002,Fashion,Jeans,0.0,0.1,0.76,2022-03-31
P000059,S0004,Beauty,Moisturizer,0.0,0.12,0.22,2022-03-31
P004053,S0036,Groceries,Sugar,0.005,0.03,1.32,2022-04-01
P004064,S0036,Groceries,Eggs,0.02,0.03,0.57,2022-04-01
P004063,S0036,Groceries,Milk,0.02,0.03,1.36,2022-04-01
P004062,S0036,Groceries,Rice,0.02,0.03,1.08,2022-04-01
P004061,S0036,Groceries,Tea,0.02,0.03,0.54,2022-04-01
P004059,S0036,Groceries,Vegetables,0.02,0.03,0.51,2022-04-01
P004058,S0036,Groceries,Eggs,0.02,0.03,0.8,2022-04-01
P004057,S0036,Groceries,Eggs,0.02,0.03,0.9,2022-04-01
P004056,S0036,Groceries,Bread,0.02,0.03,0.67,2022-04-01
P004054,S0036,Groceries,Eggs,0.02,0.03,0.93,2022-04-01
P004051,S0036,Groceries,Cooking Oil,0.02,0.03,2.06,2022-04-01
P004050,S0036,Groceries,Vegetables,0.02,0.03,1.48,2022-04-01
P004052,S0036,Groceries,Tea,0.02,0.03,0.44,2022-04-01
P000429,S0018,Groceries,Tea,0.0,0.03,0.65,2022-04-06
P000501,S0020,Home,Vacuum Cleaner,0.0,0.08,9.21,2022-04-07
P000760,S0037,Groceries,Eggs,0.0,0.03,0.82,2022-04-08
P000771,S0037,Groceries,Rice,0.0,0.03,1.16,2022-04-08
P000770,S0037,Groceries,Cooking Oil,0.0,0.03,4.63,2022-04-08
P000769,S0037,Groceries,Fruits,0.0,0.03,0.62,2022-04-08
P000507,S0021,Beauty,Perfume,0.0,0.12,0.46,2022-04-08
P000782,S0037,Groceries,Sugar,0.0,0.03,4.51,2022-04-08
P000757,S0037,Groceries,Tea,0.0,0.03,0.97,2022-04-08
P000781,S0037,Groceries,Eggs,0.0,0.03,0.53,2022-04-08
P000768,S0037,Groceries,Eggs,0.0,0.03,0.87,2022-04-08
P000767,S0037,Groceries,Eggs,0.0,0.03,0.72,2022-04-08
P000780,S0037,Groceries,Rice,0.0,0.03,1.51,2022-04-08
P000776,S0037,Groceries,Eggs,0.0,0.03,0.72,2022-04-08
P000777,S0037,Groceries,Eggs,0.0,0.03,0.59,2022-04-08
P000765,S0037,Groceries,Coffee,0.0,0.03,0.44,2022-04-08
P000764,S0037,Groceries,Eggs,0.0,0.03,0.68,2022-04-08
P000759,S0037,Groceries,Fruits,0.0,0.03,1.03,2022-04-08
P000779,S0037,Groceries,Fruits,0.0,0.03,0.58,2022-04-08
P000773,S0037,Groceries,Vegetables,0.0,0.03,0.86,2022-04-08
P000775,S0037,Groceries,Sugar,0.0,0.03,2.95,2022-04-08
P000763,S0037,Groceries,Rice,0.0,0.03,3.21,2022-04-08
